"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"dependent.var135","3. Non-government salaried work","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var46","3. Non-government salaried work","MSNA year",NA,"2019",1000,153.064037077396,700,1300,"mantika_label","Aljfara",NA
"dependent.var47","3. Non-government salaried work","MSNA year",NA,"2019",700,255.106728462327,200,1200,"mantika_label","Ejdabia",NA
"dependent.var136","3. Non-government salaried work","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ejdabia",NA
"dependent.var48","3. Non-government salaried work","MSNA year",NA,"2019",800,216.840719192978,375,1225,"mantika_label","Alkufra",NA
"dependent.var137","3. Non-government salaried work","MSNA year",NA,"2018",0,51.0213456924654,-100,100,"mantika_label","Alkufra",NA
"dependent.var49","3. Non-government salaried work","MSNA year",NA,"2019",400,127.553364231163,150,650,"mantika_label","Sirt",NA
"dependent.var138","3. Non-government salaried work","MSNA year",NA,"2018",0,191.330046346745,-375,375,"mantika_label","Sirt",NA
"dependent.var50","3. Non-government salaried work","MSNA year",NA,"2019",100,102.042691384931,-100,300,"mantika_label","Ghat",NA
"dependent.var139","3. Non-government salaried work","MSNA year",NA,"2018",300,63.7766821155817,175,425,"mantika_label","Ghat",NA
"dependent.var51","3. Non-government salaried work","MSNA year",NA,"2019",500,204.085382769862,100,900,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var140","3. Non-government salaried work","MSNA year",NA,"2018",0,5.10213456924654,-10,10,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var52","3. Non-government salaried work","MSNA year",NA,"2019",500,51.0213456924654,400,600,"mantika_label","Azzawya",NA
"dependent.var141","3. Non-government salaried work","MSNA year",NA,"2018",300,114.798027808047,75,525,"mantika_label","Azzawya",NA
"dependent.var53","3. Non-government salaried work","MSNA year",NA,"2019",350,433.681438385956,-500,1200,"mantika_label","Zwara",NA
"dependent.var54","3. Non-government salaried work","MSNA year",NA,"2019",700,51.0213456924654,600,800,"mantika_label","Murzuq",NA
"dependent.var142","3. Non-government salaried work","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Murzuq",NA
"dependent.var55","3. Non-government salaried work","MSNA year",NA,"2019",800,127.553364231163,550,1050,"mantika_label","Misrata",NA
"dependent.var143","3. Non-government salaried work","MSNA year",NA,"2018",1500,255.106728462327,1000,2000,"mantika_label","Misrata",NA
"dependent.var56","3. Non-government salaried work","MSNA year",NA,"2019",1200,102.042691384931,1000,1400,"mantika_label","Benghazi",NA
"dependent.var144","3. Non-government salaried work","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Benghazi",NA
"dependent.var57","3. Non-government salaried work","MSNA year",NA,"2019",600,63.7766821155817,475,725,"mantika_label","Ubari",NA
"dependent.var145","3. Non-government salaried work","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ubari",NA
"dependent.var58","4. Casual or daily labour","MSNA year",NA,"2019",0,127.553364231163,-250,250,"mantika_label","Sebha",NA
"dependent.var146","4. Casual or daily labour","MSNA year",NA,"2018",400,51.0213456924654,300,500,"mantika_label","Sebha",NA
"dependent.var59","4. Casual or daily labour","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Aljufra",NA
"dependent.var147","4. Casual or daily labour","MSNA year",NA,"2018",350,191.330046346745,-25,725,"mantika_label","Aljufra",NA
"dependent.var60","4. Casual or daily labour","MSNA year",NA,"2019",0,255.106728462327,-500,500,"mantika_label","Tripoli",NA
"dependent.var148","4. Casual or daily labour","MSNA year",NA,"2018",100,127.553364231163,-150,350,"mantika_label","Tripoli",NA
"dependent.var61","4. Casual or daily labour","MSNA year",NA,"2019",800,127.553364231163,550,1050,"mantika_label","Wadi Ashshati",NA
"dependent.var149","4. Casual or daily labour","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var62","4. Casual or daily labour","MSNA year",NA,"2019",400,114.798027808047,175,625,"mantika_label","Aljfara",NA
"dependent.var63","4. Casual or daily labour","MSNA year",NA,"2019",800,306.128074154792,200,1400,"mantika_label","Ejdabia",NA
"dependent.var150","4. Casual or daily labour","MSNA year",NA,"2018",0,102.042691384931,-200,200,"mantika_label","Ejdabia",NA
"dependent.var64","4. Casual or daily labour","MSNA year",NA,"2019",600,102.042691384931,400,800,"mantika_label","Alkufra",NA
"dependent.var151","4. Casual or daily labour","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Alkufra",NA
"dependent.var65","4. Casual or daily labour","MSNA year",NA,"2019",0,102.042691384931,-200,200,"mantika_label","Sirt",NA
"dependent.var152","4. Casual or daily labour","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Sirt",NA
"dependent.var66","4. Casual or daily labour",NA,NA,"NA",NA,NA,NA,NA,"mantika_label","Ghat",NA
"dependent.var67","4. Casual or daily labour","MSNA year",NA,"2019",500,127.553364231163,250,750,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var153","4. Casual or daily labour","MSNA year",NA,"2018",40,204.085382769862,-360,440,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var68","4. Casual or daily labour","MSNA year",NA,"2019",350,510.213456924654,-650,1350,"mantika_label","Azzawya",NA
"dependent.var154","4. Casual or daily labour","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Azzawya",NA
"dependent.var69","4. Casual or daily labour","MSNA year",NA,"2019",250,102.042691384931,50,450,"mantika_label","Zwara",NA
"dependent.var70","4. Casual or daily labour","MSNA year",NA,"2019",200,255.106728462327,-300,700,"mantika_label","Murzuq",NA
"dependent.var155","4. Casual or daily labour","MSNA year",NA,"2018",50,114.798027808047,-175,275,"mantika_label","Murzuq",NA
"dependent.var71","4. Casual or daily labour","MSNA year",NA,"2019",100,637.766821155818,-1150,1350,"mantika_label","Misrata",NA
"dependent.var156","4. Casual or daily labour","MSNA year",NA,"2018",500,178.574709923629,150,850,"mantika_label","Misrata",NA
"dependent.var72","4. Casual or daily labour","MSNA year",NA,"2019",600,204.085382769862,200,1000,"mantika_label","Benghazi",NA
"dependent.var157","4. Casual or daily labour","MSNA year",NA,"2018",400,178.574709923629,50,750,"mantika_label","Benghazi",NA
"dependent.var73","4. Casual or daily labour","MSNA year",NA,"2019",80,102.042691384931,-120,280,"mantika_label","Ubari",NA
"dependent.var158","4. Casual or daily labour","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ubari",NA
"dependent.var74","5. Income from own business or commerce","MSNA year",NA,"2019",1000,127.553364231163,750,1250,"mantika_label","Sebha",NA
"dependent.var159","5. Income from own business or commerce","MSNA year",NA,"2018",500,127.553364231163,250,750,"mantika_label","Sebha",NA
"dependent.var75","5. Income from own business or commerce","MSNA year",NA,"2018",800,255.106728462327,300,1300,"mantika_label","Aljufra",NA
"dependent.var76","5. Income from own business or commerce","MSNA year",NA,"2019",2500,867.362876771912,800,4200,"mantika_label","Tripoli",NA
"dependent.var160","5. Income from own business or commerce","MSNA year",NA,"2018",700,382.660092693491,-50,1450,"mantika_label","Tripoli",NA
"dependent.var77","5. Income from own business or commerce","MSNA year",NA,"2019",800,255.106728462327,300,1300,"mantika_label","Wadi Ashshati",NA
"dependent.var161","5. Income from own business or commerce","MSNA year",NA,"2018",750,127.553364231163,500,1000,"mantika_label","Wadi Ashshati",NA
"dependent.var78","5. Income from own business or commerce","MSNA year",NA,"2019",2000,510.213456924654,1000,3000,"mantika_label","Aljfara",NA
"dependent.var79","5. Income from own business or commerce","MSNA year",NA,"2019",2000,484.702784078421,1050,2950,"mantika_label","Ejdabia",NA
"dependent.var162","5. Income from own business or commerce","MSNA year",NA,"2018",500,191.330046346745,125,875,"mantika_label","Ejdabia",NA
"dependent.var80","5. Income from own business or commerce","MSNA year",NA,"2019",650,395.415429116607,-125,1425,"mantika_label","Alkufra",NA
"dependent.var163","5. Income from own business or commerce","MSNA year",NA,"2018",100,76.5320185386981,-50,250,"mantika_label","Alkufra",NA
"dependent.var81","5. Income from own business or commerce","MSNA year",NA,"2019",600,127.553364231163,350,850,"mantika_label","Sirt",NA
"dependent.var164","5. Income from own business or commerce","MSNA year",NA,"2018",500,892.873549618145,-1250,2250,"mantika_label","Sirt",NA
"dependent.var82","5. Income from own business or commerce","MSNA year",NA,"2019",300,127.553364231163,50,550,"mantika_label","Ghat",NA
"dependent.var165","5. Income from own business or commerce","MSNA year",NA,"2018",250,51.0213456924654,150,350,"mantika_label","Ghat",NA
"dependent.var83","5. Income from own business or commerce","MSNA year",NA,"2019",1500,510.213456924654,500,2500,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var166","5. Income from own business or commerce","MSNA year",NA,"2018",70,12.7553364231164,45,95,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var84","5. Income from own business or commerce","MSNA year",NA,"2019",2000,433.681438385956,1150,2850,"mantika_label","Azzawya",NA
"dependent.var167","5. Income from own business or commerce","MSNA year",NA,"2018",250,89.2873549618145,75,425,"mantika_label","Azzawya",NA
"dependent.var85","5. Income from own business or commerce","MSNA year",NA,"2019",1000,201.534315485238,605,1395,"mantika_label","Zwara",NA
"dependent.var86","5. Income from own business or commerce","MSNA year",NA,"2019",600,255.106728462327,100,1100,"mantika_label","Murzuq",NA
"dependent.var168","5. Income from own business or commerce","MSNA year",NA,"2018",700,192.095366532132,323.5,1076.5,"mantika_label","Murzuq",NA
"dependent.var87","5. Income from own business or commerce","MSNA year",NA,"2019",0,382.660092693491,-750,750,"mantika_label","Misrata",NA
"dependent.var169","5. Income from own business or commerce","MSNA year",NA,"2018",1500,510.213456924654,500,2500,"mantika_label","Misrata",NA
"dependent.var88","5. Income from own business or commerce","MSNA year",NA,"2019",0,382.660092693491,-750,750,"mantika_label","Benghazi",NA
"dependent.var170","5. Income from own business or commerce","MSNA year",NA,"2018",500,255.106728462327,5.6843418860808e-14,1000,"mantika_label","Benghazi",NA
"dependent.var89","5. Income from own business or commerce","MSNA year",NA,"2019",600,153.064037077396,300,900,"mantika_label","Ubari",NA
"dependent.var171","5. Income from own business or commerce","MSNA year",NA,"2018",1200,433.681438385956,350,2050,"mantika_label","Ubari",NA
"dependent.var90","6. Remittances","MSNA year",NA,"2019",0,510.213456924654,-1000,1000,"mantika_label","Sebha",NA
"dependent.var172","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Sebha",NA
"dependent.var91","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Aljufra",NA
"dependent.var173","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Aljufra",NA
"dependent.var92","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Tripoli",NA
"dependent.var174","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Tripoli",NA
"dependent.var93","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var175","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var94","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Aljfara",NA
"dependent.var176","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Aljfara",NA
"dependent.var95","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Ejdabia",NA
"dependent.var177","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ejdabia",NA
"dependent.var96","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Alkufra",NA
"dependent.var178","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Alkufra",NA
"dependent.var97","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Sirt",NA
"dependent.var179","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Sirt",NA
"dependent.var98","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Ghat",NA
"dependent.var180","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ghat",NA
"dependent.var99","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var181","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var100","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Azzawya",NA
"dependent.var182","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Azzawya",NA
"dependent.var101","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Zwara",NA
"dependent.var183","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Zwara",NA
"dependent.var102","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Murzuq",NA
"dependent.var184","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Murzuq",NA
"dependent.var103","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Misrata",NA
"dependent.var185","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Misrata",NA
"dependent.var104","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Benghazi",NA
"dependent.var186","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Benghazi",NA
"dependent.var105","6. Remittances","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Ubari",NA
"dependent.var187","6. Remittances","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ubari",NA
"dependent.var106","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Sebha",NA
"dependent.var188","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Sebha",NA
"dependent.var107","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Aljufra",NA
"dependent.var189","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Aljufra",NA
"dependent.var108","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Tripoli",NA
"dependent.var190","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Tripoli",NA
"dependent.var109","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var191","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var192","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Aljfara",NA
"dependent.var193","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Aljfara",NA
"dependent.var194","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Ejdabia",NA
"dependent.var195","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ejdabia",NA
"dependent.var196","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Alkufra",NA
"dependent.var197","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Alkufra",NA
"dependent.var198","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Sirt",NA
"dependent.var199","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Sirt",NA
"dependent.var200","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Ghat",NA
"dependent.var1100","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ghat",NA
"dependent.var201","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var1101","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Al Jabal Al Gharbi",NA
"dependent.var202","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Azzawya",NA
"dependent.var1102","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Azzawya",NA
"dependent.var203","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Zwara",NA
"dependent.var1103","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Zwara",NA
"dependent.var204","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Murzuq",NA
"dependent.var1104","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Murzuq",NA
"dependent.var205","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Misrata",NA
"dependent.var1105","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Misrata",NA
"dependent.var206","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Benghazi",NA
"dependent.var1106","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Benghazi",NA
"dependent.var207","7. Support from family and friends (not including remittances)","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Ubari",NA
"dependent.var1107","7. Support from family and friends (not including remittances)","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ubari",NA
"dependent.var208","8. Humanitarian assistance","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Sebha",NA
"dependent.var1108","8. Humanitarian assistance","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Sebha",NA
"dependent.var209","8. Humanitarian assistance","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Aljufra",NA
"dependent.var1109","8. Humanitarian assistance","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Aljufra",NA
"dependent.var210","8. Humanitarian assistance","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Tripoli",NA
"dependent.var1110","8. Humanitarian assistance","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Tripoli",NA
"dependent.var211","8. Humanitarian assistance","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var1111","8. Humanitarian assistance","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Wadi Ashshati",NA
"dependent.var212","8. Humanitarian assistance","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Aljfara",NA
"dependent.var1112","8. Humanitarian assistance","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Aljfara",NA
"dependent.var213","8. Humanitarian assistance","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Ejdabia",NA
"dependent.var1113","8. Humanitarian assistance","MSNA year",NA,"2018",0,0,0,0,"mantika_label","Ejdabia",NA
"dependent.var214","8. Humanitarian assistance","MSNA year",NA,"2019",0,0,0,0,"mantika_label","Alkufra",NA
