"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"114","Is your household currently hosting any individuals that have been displaced from another baladiya?",NA,"No","NA",0.958464416504587,NA,0.946306318354962,0.970622514654212,NA,NA
"214","Is your household currently hosting any individuals that have been displaced from another baladiya?",NA,"Yes","NA",0.0415355834954133,NA,0.0293774853457885,0.0536936816450382,NA,NA
"dependent.var24","How many? ","na","NA","NA",3.89846804283148,NA,3.48145313855857,4.31548294710438,NA,NA
"dependent.var25","How many of these hosted persons are under 18?","na","NA","NA",0.737664777211034,NA,0.340760368383552,1.13456918603852,NA,NA
"dependent.var26","1. Male infants (aged 0-5 years)","na","NA","NA",0.300379212380589,NA,0.0188682912474817,0.581890133513696,NA,NA
"dependent.var27","2. Male children (aged 6-14 years)","na","NA","NA",0.256958046958676,NA,0.0141486112625582,0.499767482654794,NA,NA
"dependent.var28","3. Male youths (aged 15-17 years)","na","NA","NA",0.136481672473113,NA,-0.0596742853374998,0.332637630283726,NA,NA
"dependent.var29","4. Female infants (aged 0-5 years)","na","NA","NA",0.224842003300696,NA,-0.09298431026839,0.542668316869783,NA,NA
"dependent.var30","5. Female children (aged 6-14 years)","na","NA","NA",0.338574921956609,NA,-0.0349530694455593,0.712102913358776,NA,NA
"dependent.var31","6. Female youths (aged 15-17 years)","na","NA","NA",0.267243160619751,NA,-0.124339103278964,0.658825424518467,NA,NA
"dependent.var32","seperated_children_calc","na","NA","NA",1.52447901768943,NA,1.13708035835356,1.91187767702531,NA,NA
"dependent.var33","1. Male infants (aged 0-5 years)","na","NA","NA",0.0415323333793518,NA,-0.0405650469062073,0.123629713664911,NA,NA
"dependent.var34","2. Male children (aged 6-14 years)","na","NA","NA",0.00364628590454689,NA,-0.00385287060270044,0.0111454424117942,NA,NA
"dependent.var35","3. Male youths (aged 15-17 years)","na","NA","NA",0,NA,0,0,NA,NA
"dependent.var36","4. Female infants (aged 0-5 years)","na","NA","NA",0.00364628590454689,NA,0.0013739273793432,0.00591864442975058,NA,NA
"dependent.var37","5. Female children (aged 6-14 years)","na","NA","NA",0,NA,0,0,NA,NA
"dependent.var38","6. Female youths (aged 15-17 years)","na","NA","NA",0,NA,0,0,NA,NA
"dependent.var39","unaccompanied_children_calc","na","NA","NA",0.0488249051884456,NA,-0.0348165615813855,0.132466371958277,NA,NA
"dependent.var40","minors_displaced_calc","na","NA","NA",1.57330392287788,NA,1.16133408199567,1.98527376376009,NA,NA
"dependent.var41","1. Cereals, grains, and tubers (including wheat bread, pasta, rice, couscous, potatoes, etc.)","na","NA","NA",5.88555829325028,NA,5.8166476970659,5.95446888943466,NA,NA
"dependent.var42","2. Legumes and nuts (including beans, chickpeas, peas, nuts, etc.)","na","NA","NA",4.44358944637298,NA,4.34653724071706,4.54064165202891,NA,NA
"dependent.var43","3. Milk and dairy products (including milk, cheese, sour cream, yoghurt, etc.)","na","NA","NA",5.49319874116599,NA,5.40036429225511,5.58603319007687,NA,NA
"dependent.var44","4. Eggs, meat, fish (including beef, chicken, lamb, canned fish, fresh fish, etc.)","na","NA","NA",4.7599044523539,NA,4.66299843515231,4.8568104695555,NA,NA
"dependent.var45","5. Vegetables and leaves (including onions, lettuce, tomatoes, cucumbers, red peppers, spinach, etc.)","na","NA","NA",5.90022729876888,NA,5.82798411821502,5.97247047932274,NA,NA
"dependent.var46","6. Fruits (including bananas, apples, cherries, dates, lemons, apricots, pears, etc.)","na","NA","NA",3.34743397909319,NA,3.24631920423262,3.44854875395376,NA,NA
"dependent.var47","7. Oil and fat (including vegetable oil, butter, margarine, lard, etc.)","na","NA","NA",5.84060126593718,NA,5.75372867865863,5.92747385321573,NA,NA
"dependent.var48","8. Sugar and sweets (including sugar, honey, jam, cakes, cookies, sweets, sugary drinks, etc.)","na","NA","NA",5.014531248946,NA,4.91431831434396,5.11474418354804,NA,NA
"dependent.var49","9. Condiments and spices (including garlic, tomato paste, and small quantities of items from other food groups)","na","NA","NA",6.18609788505987,NA,6.1216219109888,6.25057385913094,NA,NA
"115","What are the top three sources from which your household typically acquires food?",NA,"1. Own production","NA",0.0929323371713455,NA,0.0784900981327687,0.107374576209922,NA,NA
"215","What are the top three sources from which your household typically acquires food?",NA,"2. Received as food aid through government, UN, NGOs, civil society, etc.","NA",0.0360421617735617,NA,0.0257542357923097,0.0463300877548136,NA,NA
"3","What are the top three sources from which your household typically acquires food?",NA,"3. Received as gift from friends or relatives","NA",0.0173190305114628,NA,0.00792615756609457,0.0267119034568309,NA,NA
"4","What are the top three sources from which your household typically acquires food?",NA,"4. Market (purchased with cash) ","NA",0.894282081884489,NA,0.872659916546075,0.915904247222904,NA,NA
"5","What are the top three sources from which your household typically acquires food?",NA,"5. Market (purchased on credit)","NA",0.25982742538838,NA,0.239424838436335,0.280230012340426,NA,NA
"6","What are the top three sources from which your household typically acquires food?",NA,"6. Market (purchased with cheque)","NA",0.540840358570509,NA,0.512877873131883,0.568802844009136,NA,NA
"7","What are the top three sources from which your household typically acquires food?",NA,"7. Work or barter for food","NA",0.0902307057708768,NA,0.0691867410049996,0.111274670536754,NA,NA
"8","What are the top three sources from which your household typically acquires food?",NA,"8. Gathering, hunting, or fishing","NA",0.012710229146511,NA,0.00637104652693175,0.0190494117660903,NA,NA
"9","What are the top three sources from which your household typically acquires food?",NA,"9. Borrowing food from relatives, hosts, or external parties","NA",0.00347535251996102,NA,0.000163341351624629,0.00678736368829741,NA,NA
"10","What are the top three sources from which your household typically acquires food?",NA,"10. Zakat","NA",0.00610693074509332,NA,0.00273513751935134,0.0094787239708353,NA,NA
"11","What are the top three sources from which your household typically acquires food?",NA,"Other (specify)","NA",0.0385381841953998,NA,0.0227746705064259,0.0543016978843737,NA,NA
"12","What are the top three sources from which your household typically acquires food?",NA,"Don't know","NA",7.87318226024884e-05,NA,0,0.000233091141970923,NA,NA
"13","What are the top three sources from which your household typically acquires food?",NA,"Prefer not to answer","NA",0.000813510307232293,NA,0,0.00240845493283295,NA,NA
"dependent.var50","1. Rely on less preferred, less expensive food?","na","NA","NA",1.3949436463195,NA,1.26482305651085,1.52506423612815,NA,NA
"dependent.var51","2. Borrow food or rely on help from friends or relatives?","na","NA","NA",0.18204491911813,NA,0.134524615716903,0.229565222519358,NA,NA
"dependent.var52","3. Reduce the number of meals eaten per day?","na","NA","NA",0.989311412243112,NA,0.880501781250302,1.09812104323592,NA,NA
"dependent.var53","4. Reduce the size of portions or meals?","na","NA","NA",0.935471638860181,NA,0.824171495247719,1.04677178247264,NA,NA
"dependent.var54","5. Reduce the quantity consumed by adults so children could eat?","na","NA","NA",0.315668424690365,NA,0.241789927432019,0.389546921948712,NA,NA
"116","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"1. Yes, crop production","NA",0.126120245414423,NA,0.110100542140921,0.142139948687926,NA,NA
"216","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"2. Yes, livestock production","NA",0.136561845491983,NA,0.120026146870484,0.153097544113483,NA,NA
"310","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"3. Yes, fishing/fisheries","NA",0.0321824825479994,NA,0.021455547855006,0.0429094172409927,NA,NA
"410","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"No","NA",0.775050020693705,NA,0.753941548409991,0.796158492977418,NA,NA
"117","Did your household engage in such activities prior to 2011 but had to give them up?",NA,"No","NA",0.934592120138277,NA,0.918160325595173,0.951023914681381,NA,NA
"217","Did your household engage in such activities prior to 2011 but had to give them up?",NA,"Yes","NA",0.0654078798617229,NA,0.048976085318619,0.0818396744048268,NA,NA
"118","What types of agricultural activities was your household engaged in?",NA,"1. Crop production","NA",0.415879331959243,NA,0.211330922970919,0.620427740947568,NA,NA
"218","What types of agricultural activities was your household engaged in?",NA,"2. Livestock production","NA",0.611068634771643,NA,0.476036925083846,0.74610034445944,NA,NA
"311","What types of agricultural activities was your household engaged in?",NA,"3. Fishing/fisheries","NA",0.0923090610628067,NA,0,0.235427886086413,NA,NA
"119","What year did your household give them up?",NA,"1. 2011","NA",0.351751006490457,NA,0.204018624038464,0.49948338894245,NA,NA
"219","What year did your household give them up?",NA,"2. 2012","NA",0.0466859672920183,NA,-0.0124242473795129,0.10579618196355,NA,NA
"312","What year did your household give them up?",NA,"3. 2013","NA",0.111755053544449,NA,-0.0304652115926869,0.253975318681585,NA,NA
"411","What year did your household give them up?",NA,"4. 2014","NA",0.0660210230658104,NA,0.00649324537778355,0.125548800753837,NA,NA
"56","What year did your household give them up?",NA,"5. 2015","NA",0.334226848792028,NA,0.190569793582884,0.477883904001171,NA,NA
"61","What year did your household give them up?",NA,"6. 2016","NA",0.0157948950619862,NA,0.00765038522187622,0.0239394049020961,NA,NA
"71","What year did your household give them up?",NA,"7. 2017","NA",0.068418133565967,NA,-0.0409956595328394,0.177831926664773,NA,NA
"81","What year did your household give them up?",NA,"8. 2018","NA",0.00132670301603443,NA,-0.000201293451202219,0.00285469948327107,NA,NA
"91","What year did your household give them up?",NA,"9. 2019","NA",0.0040203691712499,NA,0.00204095674802276,0.00599978159447703,NA,NA
"120","What were the main challenges that made your household abandon crop production?",NA,"1. Unable to access or afford land","NA",0.472211900314221,NA,0.115795780148447,0.828628020479994,NA,NA
"220","What were the main challenges that made your household abandon crop production?",NA,"2. Had to leave our land due to displacement","NA",0.07768839384604,NA,0.00743231710447245,0.147944470587608,NA,NA
"313","What were the main challenges that made your household abandon crop production?",NA,"3. Crops stolen/seized/destroyed","NA",0.312786103874885,NA,0.0226200818397189,0.602952125910051,NA,NA
"412","What were the main challenges that made your household abandon crop production?",NA,"4. Unable to access or afford seeds","NA",0.367766435914141,NA,0,0.747171597797964,NA,NA
"57","What were the main challenges that made your household abandon crop production?",NA,"5. Unable to access or afford fertilizers and pesticides","NA",0.404020397284148,NA,0.0340411256821005,0.773999668886196,NA,NA
"62","What were the main challenges that made your household abandon crop production?",NA,"6. Unable to access or afford clean water resources","NA",0.0964035673223962,NA,0,0.24278073019124,NA,NA
"72","What were the main challenges that made your household abandon crop production?",NA,"7. Unable to access or afford fuel/tools/machinery","NA",0.0894133526041218,NA,0,0.200537019311499,NA,NA
"82","What were the main challenges that made your household abandon crop production?",NA,"9. Unable to access or afford labor","NA",0.108465707064009,NA,0,0.231137851775981,NA,NA
"92","What were the main challenges that made your household abandon crop production?",NA,"11. Not economically viable (i.e., production costs too high compared to benefits)","NA",0.0546875862175786,NA,0,0.14555065044901,NA,NA
"101","What were the main challenges that made your household abandon crop production?",NA,"12. Insecurity","NA",0.206426006884176,NA,0.00817392847941595,0.404678085288936,NA,NA
"1110","What were the main challenges that made your household abandon crop production?",NA,"13. Power cuts","NA",0.124787499382864,NA,0.00646139381757965,0.243113604948148,NA,NA
"121","What were the main challenges that made your household abandon crop production?",NA,"Other (specify)","NA",0.0105567263667432,NA,0,0.0314477273199894,NA,NA
"122","What were the main challenges that made your household abandon livestock production?
",NA,"1. Animals have died","NA",0.0593372681625313,NA,0.00766621025834434,0.111008326066718,NA,NA
"221","What were the main challenges that made your household abandon livestock production?
",NA,"2. Animals have been affected by diseases","NA",0.184816081821332,NA,0,0.412372535006762,NA,NA
"314","What were the main challenges that made your household abandon livestock production?
",NA,"3. Have had to sell or slaughter animals for own consumption","NA",0.182587306464499,NA,0.0787966111379498,0.286378001791047,NA,NA
"413","What were the main challenges that made your household abandon livestock production?
",NA,"4. Lack of access to fodder/animal feed/pasture","NA",0.208559801431987,NA,0.0858814291589307,0.331238173705043,NA,NA
"58","What were the main challenges that made your household abandon livestock production?
",NA,"5. Lack of access to water","NA",0.0397253423690964,NA,0,0.0827826208036432,NA,NA
"63","What were the main challenges that made your household abandon livestock production?
",NA,"6. Lack of veterinary services, vaccines, and medicines","NA",0.131625464732687,NA,0.0372360293333649,0.22601490013201,NA,NA
"73","What were the main challenges that made your household abandon livestock production?
",NA,"7. Lack of labor to care for animals ","NA",0.348441072888506,NA,0.209112686459217,0.487769459317795,NA,NA
"83","What were the main challenges that made your household abandon livestock production?
",NA,"8. Animals have been stolen","NA",0.180315614292241,NA,0.0802642404590521,0.280366988125431,NA,NA
"93","What were the main challenges that made your household abandon livestock production?
",NA,"Other (specify)","NA",0.172048007392897,NA,0.0015918787538978,0.342504136031896,NA,NA
"123","What were the main challenges that made your household abandon fishing/fisheries?",NA,"1. Catches decreased","NA",0.0075949957987116,NA,0,0.122124551986849,NA,NA
"222","What were the main challenges that made your household abandon fishing/fisheries?",NA,"2. Unable to access markets/sell production","NA",0.046807020819718,NA,0,0.732706676462997,NA,NA
"315","What were the main challenges that made your household abandon fishing/fisheries?",NA,"3. Insecurity increased","NA",0.90623191111941,NA,0,1,NA,NA
"414","What were the main challenges that made your household abandon fishing/fisheries?",NA,"5. Unable to access or afford fuel","NA",0.0201708523947344,NA,0,0.267697915293579,NA,NA
"59","What were the main challenges that made your household abandon fishing/fisheries?",NA,"6. Unable to access or afford equipment","NA",0.0250816917187938,NA,0,0.398578478984088,NA,NA
"64","What were the main challenges that made your household abandon fishing/fisheries?",NA,"7. Equipment damaged or stolen","NA",0.0308374568200915,NA,0,0.437009783205232,NA,NA
"74","What were the main challenges that made your household abandon fishing/fisheries?",NA,"Other (specify)","NA",0.0360890673139763,NA,0,0.556378218789518,NA,NA
"dependent.var55","How many individuals did your household employ to support production in the last 12 months, including seasonal workers?","na","NA","NA",14.92621279842,NA,-3.06929495280823,32.9217205496482,NA,NA
"dependent.var56","How much land does your household cultivate in hectares?","na","NA","NA",2246.86626503698,NA,793.184970460785,3700.54755961317,NA,NA
"124","What are the main crops your household grows?",NA,"1. Irrigated wheat","NA",0.0711270690341378,NA,0.0229764929398092,0.119277645128466,NA,NA
"223","What are the main crops your household grows?",NA,"2. Rainfed wheat","NA",0.083123983066615,NA,0.0313130580340319,0.134934908099198,NA,NA
"316","What are the main crops your household grows?",NA,"3. Barley","NA",0.293070364872795,NA,0.128525426549493,0.457615303196097,NA,NA
"415","What are the main crops your household grows?",NA,"4. Maize","NA",0.0429060124727199,NA,0.00404275452083126,0.0817692704246085,NA,NA
"510","What are the main crops your household grows?",NA,"5. Pulses (beans, chickpeas, nuts, etc.)","NA",0.0558441672131654,NA,0.0124866178203751,0.0992017166059557,NA,NA
"65","What are the main crops your household grows?",NA,"6. Potatoes or other tubers","NA",0.136329239710071,NA,0.0615133595689826,0.211145119851159,NA,NA
"75","What are the main crops your household grows?",NA,"7. Tomatoes","NA",0.330480585962591,NA,0.168112169321785,0.492849002603397,NA,NA
"84","What are the main crops your household grows?",NA,"8. Cucumbers","NA",0.187618716371134,NA,0.0880754242011298,0.287162008541138,NA,NA
"94","What are the main crops your household grows?",NA,"9. Peppers","NA",0.265793253956261,NA,0.131833089797112,0.399753418115409,NA,NA
"102","What are the main crops your household grows?",NA,"10. Cauliflower","NA",0.00693549159276742,NA,0,0.0171381278559913,NA,NA
"1111","What are the main crops your household grows?",NA,"11. Onions","NA",0.243110036809082,NA,0.119648678734391,0.366571394883772,NA,NA
"125","What are the main crops your household grows?",NA,"12. Leafy greens","NA",0.305704419566182,NA,0.148487341415162,0.462921497717203,NA,NA
"131","What are the main crops your household grows?",NA,"13. Citrus fruits (lemons, oranges, etc.)","NA",0.445546483322177,NA,0.183877818138394,0.707215148505959,NA,NA
"14","What are the main crops your household grows?",NA,"14. Melons","NA",0.0857691606415567,NA,0.0315452703345751,0.139993050948538,NA,NA
"15","What are the main crops your household grows?",NA,"15. Dates","NA",0.364025694011393,NA,0.0721876467502554,0.65586374127253,NA,NA
"16","What are the main crops your household grows?",NA,"16. Olives","NA",0.515176299996164,NA,0.282063484069425,0.748289115922903,NA,NA
"17","What are the main crops your household grows?",NA,"17. Oil seeds","NA",0.243256191245436,NA,0,0.586760657133497,NA,NA
"18","What are the main crops your household grows?",NA,"18. Medicinal and aromatic plants","NA",0.00374044092654449,NA,0,0.0112998923733648,NA,NA
"19","What are the main crops your household grows?",NA,"19. Fodder crops","NA",0.130319608774554,NA,0.0619147715625487,0.198724445986559,NA,NA
"20","What are the main crops your household grows?",NA,"Other (specify)","NA",0.047480154610709,NA,0.00594690686412808,0.0890134023572899,NA,NA
"126","Has the ongoing conflict since 2014 negatively affected your household's crop production?",NA,"No","NA",0.331517916802683,NA,0.16229970120471,0.500736132400656,NA,NA
"224","Has the ongoing conflict since 2014 negatively affected your household's crop production?",NA,"Yes","NA",0.668482083197317,NA,0.499263867599344,0.83770029879529,NA,NA
"127","How has it negatively affected your household's crop production?",NA,"1. Unable to access or afford land","NA",0.0382605589169706,NA,0.00634246565843844,0.0701786521755028,NA,NA
"225","How has it negatively affected your household's crop production?",NA,"2. Had to leave our land due to displacement","NA",0.0549693798959332,NA,0.0207355952016429,0.0892031645902235,NA,NA
"317","How has it negatively affected your household's crop production?",NA,"3. Crops stolen/seized/destroyed","NA",0.0659031207060696,NA,0.0158767773422617,0.115929464069878,NA,NA
"416","How has it negatively affected your household's crop production?",NA,"4. Unable to access or afford seeds","NA",0.106972331539354,NA,0.0196256088612054,0.194319054217502,NA,NA
"511","How has it negatively affected your household's crop production?",NA,"5. Unable to access or afford fertilizers and pesticides","NA",0.246593754857881,NA,0.0875871518073644,0.405600357908398,NA,NA
"66","How has it negatively affected your household's crop production?",NA,"6. Unable to access or afford clean water resources","NA",0.0426340516795253,NA,0.0117786833351229,0.0734894200239277,NA,NA
"76","How has it negatively affected your household's crop production?",NA,"7. Unable to access or afford fuel/tools/machinery","NA",0.12132886226479,NA,0.0344387300128133,0.208218994516766,NA,NA
"85","How has it negatively affected your household's crop production?",NA,"8. Pests (rats, insects, birds, etc.) and diseases","NA",0.0132454597016717,NA,0,0.0283349535143246,NA,NA
"95","How has it negatively affected your household's crop production?",NA,"9. Unable to access or afford labor","NA",0.172605864331121,NA,0.0390199250713691,0.306191803590873,NA,NA
"103","How has it negatively affected your household's crop production?",NA,"10. Unable to access markets, storage and processing facilities","NA",0.0626811777557034,NA,0,0.128760779813394,NA,NA
"1112","How has it negatively affected your household's crop production?",NA,"11. Not economically viable (i.e., production costs too high compared to benefits)","NA",0.0970439949138575,NA,0.0140027969880706,0.180085192839644,NA,NA
"128","How has it negatively affected your household's crop production?",NA,"12. Insecurity","NA",0.410809196452338,NA,0.120370687117645,0.70124770578703,NA,NA
"132","How has it negatively affected your household's crop production?",NA,"13. Power cuts","NA",0.439763418466606,NA,0.213879772867546,0.665647064065667,NA,NA
"dependent.var57","1. Cattle/cows","na","NA","NA",2.34129240849427,NA,0.305282030124137,4.37730278686441,NA,NA
"dependent.var58","2. Donkeys/Horses","na","NA","NA",0.104914511169781,NA,0.0565447190887447,0.153284303250817,NA,NA
"dependent.var59","3. Sheep","na","NA","NA",21.5698423924389,NA,14.2035779306975,28.9361068541803,NA,NA
"dependent.var60","4. Goats","na","NA","NA",6.39866854494682,NA,5.11817065894888,7.67916643094476,NA,NA
"dependent.var61","5. Poultry","na","NA","NA",13.1663125127443,NA,0.925105511896335,25.4075195135922,NA,NA
"dependent.var62","6. Camels","na","NA","NA",0.495526259570875,NA,0.157802447659473,0.833250071482278,NA,NA
"dependent.var63","7. Bee hives","na","NA","NA",0.70419512551675,NA,-0.0806128963924085,1.48900314742591,NA,NA
"dependent.var64","8. Other (specify)","na","NA","NA",0.00263040258080399,NA,-0.00109642406257926,0.00635722922418725,NA,NA
"129","Has the ongoing conflict since 2014 negatively affected your household's production?",NA,"No","NA",0.385248944590291,NA,0.211912782229527,0.558585106951055,NA,NA
"226","Has the ongoing conflict since 2014 negatively affected your household's production?",NA,"Yes","NA",0.614751055409709,NA,0.441414893048945,0.788087217770473,NA,NA
"130","How has it negatively affected your household's production?",NA,"1. Animals have died","NA",0.0213828870855645,NA,0.0035153788091372,0.0392503953619918,NA,NA
"227","How has it negatively affected your household's production?",NA,"2. Animals have been affected by diseases","NA",0.200806742400476,NA,0.00355521229809871,0.398058272502853,NA,NA
"318","How has it negatively affected your household's production?",NA,"3. Have had to sell or slaughter animals for own consumption","NA",0.21517198013571,NA,0.148257084808122,0.282086875463298,NA,NA
"417","How has it negatively affected your household's production?",NA,"4. Lack of access to fodder/animal feed/pasture","NA",0.529479886054685,NA,0.3285004121383,0.73045935997107,NA,NA
"512","How has it negatively affected your household's production?",NA,"5. Lack of access to water","NA",0.119812907633273,NA,0,0.282243923279832,NA,NA
"67","How has it negatively affected your household's production?",NA,"6. Lack of veterinary services, vaccines, and medicines","NA",0.302422239242194,NA,0.119732314788356,0.485112163696033,NA,NA
"77","How has it negatively affected your household's production?",NA,"7. Lack of labor to care for animals ","NA",0.273888962102754,NA,0.09605617385851,0.451721750346998,NA,NA
"86","How has it negatively affected your household's production?",NA,"8. Animals have been stolen","NA",0.15544629248221,NA,0.101247067994655,0.209645516969764,NA,NA
"96","How has it negatively affected your household's production?",NA,"Other (specify)","NA",0.0201164157065744,NA,0.00365246737586316,0.0365803640372857,NA,NA
"133","What type of shelter does your household live in?",NA,"1. Apartment","NA",0.243807742596328,NA,0.216902172769138,0.270713312423518,NA,NA
"228","What type of shelter does your household live in?",NA,"10. Camp or informal settlement for displaced persons","NA",3.13243176415188e-05,NA,-1.18809532594614e-05,7.4529588542499e-05,NA,NA
"319","What type of shelter does your household live in?",NA,"8. Connection house","NA",0.00208161558419818,NA,0.00117623598565132,0.00298699518274504,NA,NA
"418","What type of shelter does your household live in?",NA,"Prefer not to answer","NA",0.000813510307232293,NA,-0.000780940595995116,0.0024079612104597,NA,NA
"513","What type of shelter does your household live in?",NA,"9. Hotel","NA",0.000476398686134515,NA,-0.000457325580971334,0.00141012295324036,NA,NA
"68","What type of shelter does your household live in?",NA,"2. House","NA",0.737271753940859,NA,0.709931224216999,0.764612283664719,NA,NA
"78","What type of shelter does your household live in?",NA,"Other (specify)","NA",0.00305424794689689,NA,-0.00115306933081516,0.00726156522460894,NA,NA
"87","What type of shelter does your household live in?",NA,"5. Private building not usually used for shelter (basement, garage, store, warehouse, work site, etc.)","NA",0.000802114852187799,NA,-0.000294535379458533,0.00189876508383413,NA,NA
"97","What type of shelter does your household live in?",NA,"4. Public building not usually used for shelter (school, mosque, etc.)","NA",0.000598393286203034,NA,0.000185829762843337,0.00101095680956273,NA,NA
"104","What type of shelter does your household live in?",NA,"7. Temporary shelter provided by INGO or local NGO","NA",4.18895029248459e-05,NA,-6.85855175216892e-06,9.06375576018608e-05,NA,NA
"1113","What type of shelter does your household live in?",NA,"6. Tent or caravan","NA",0.000128129482572465,NA,4.73812686453572e-05,0.000208877696499573,NA,NA
"1210","What type of shelter does your household live in?",NA,"3. Unfinished room(s)","NA",0.0108928794968212,NA,0.00306716302910849,0.0187185959645339,NA,NA
"dependent.var65","How many rooms are in your household's shelter?","na","NA","NA",3.91343850018263,NA,3.8378288947853,3.98904810557997,NA,NA
"134","How would you describe your household's occupancy status?",NA,"Don't know","NA",0.000524570012452267,NA,-0.000503568319323905,0.00155270834422844,NA,NA
"229","How would you describe your household's occupancy status?",NA,"Prefer not to answer","NA",0.000151889758265533,NA,-3.42288590664417e-05,0.000338008375597508,NA,NA
"320","How would you describe your household's occupancy status?",NA,"4. Being hosted for free","NA",0.0239963704034449,NA,0.01625989045283,0.0317328503540598,NA,NA
