"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"dependent.var22","How many people live in your household (including the interviewee)?","na","NA","NA",5.12901913851517,0.0542971350190268,5.02259870941417,5.23543956761617,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var23","Infants 0-5years: (male)","na","NA","NA",0.304926483687834,0.0170603424347635,0.271488826951778,0.338364140423891,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var24","Children 6-14 years: (male)","na","NA","NA",0.549350411353549,0.0233674655016641,0.503551020560306,0.595149802146793,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var25","Youth 15-17 years: (male)","na","NA","NA",0.325453727008203,0.0188582269727074,0.288492281329415,0.362415172686992,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var26","Adults 18-64: (male)","na","NA","NA",1.47860460461183,0.0274700861748027,1.424764225057,1.53244498416665,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var27","Elderly 65+ years: (male)","na","NA","NA",0.10013855465146,0.00976266580269665,0.0810040812850737,0.119273028017846,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var28","nb_male","na","NA","NA",2.75847378131288,0.0408235844622823,2.67846102604697,2.83848653657878,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var29","under18_male","na","NA","NA",1.17973062204959,0.0362807314076793,1.10862169515776,1.25083954894141,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var30","over18_male","na","NA","NA",1.57874315926329,0.0293422127899031,1.52123347896837,1.63625283955821,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var31","school_aged_boys","na","NA","NA",0.874804138361753,0.0329938159211015,0.81013744744385,0.939470829279656,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var32","Infants 0-5years: (female)","na","NA","NA",0.276589738444812,0.018716187668085,0.239906684687473,0.313272792202151,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var33","Children 6-14 years: (female)","na","NA","NA",0.383217778795877,0.0206901164924828,0.342665895634673,0.423769661957082,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var34","Youth 15-17 years: (female)","na","NA","NA",0.224047027365937,0.0154341002426564,0.19379674675655,0.254297307975325,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var35","Adults 18-64: (female)","na","NA","NA",1.40860546048959,0.0228980860814928,1.36372603645497,1.45348488452421,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var36","Elderly 65+ years: (female)","na","NA","NA",0.0780853521060817,0.00972611834323192,0.0590225104439728,0.0971481937681906,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var37","nb_female","na","NA","NA",2.3705453572023,0.0345503500949088,2.30282791536303,2.43826279904157,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var38","under18_female","na","NA","NA",0.883854544606626,0.0319561407153361,0.821221659719674,0.946487429493579,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var39","over18_female","na","NA","NA",1.48669081259567,0.0244499703543319,1.43876975127811,1.53461187391323,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var40","nb_ind_hh","na","NA","NA",5.12901913851517,0.0542971350190268,5.02259870941417,5.23543956761617,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var41","nb_under18","na","NA","NA",2.06358516665621,0.0519760786835779,1.96171392437878,2.16545640893365,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var42","nb_over18","na","NA","NA",3.06543397185896,0.0446756842863717,2.97787123967299,3.15299670404493,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var43","school_aged_girls","na","NA","NA",0.607264806161814,0.0267983420068364,0.554741020983028,0.659788591340601,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"114","Is your household currently hosting any individuals that have been displaced from another baladiya?",NA,"No","NA",0.954388756298064,NA,0.947728728677417,0.961048783918711,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"214","Is your household currently hosting any individuals that have been displaced from another baladiya?",NA,"Yes","NA",0.0456112437019358,NA,0.0389512160812891,0.0522712713225825,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var44","How many? ","na","NA","NA",3.8097447871563,0.228077410528097,3.36272127683407,4.25676829747852,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var45","How many of these hosted persons are under 18?","na","NA","NA",0.850626675545724,0.14351735056349,0.569337837284675,1.13191551380677,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var46","1. Male infants (aged 0-5 years)","na","NA","NA",0.332678986726478,0.0982038485982973,0.140202980330591,0.525154993122365,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var47","2. Male children (aged 6-14 years)","na","NA","NA",0.282042363602851,0.0916092710977317,0.102491491601331,0.461593235604371,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var48","3. Male youths (aged 15-17 years)","na","NA","NA",0.0688693440993004,0.0458302407459894,-0.0209562771656389,0.15869496536424,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var49","4. Female infants (aged 0-5 years)","na","NA","NA",0.173406280868932,0.102391914607629,-0.027278184070121,0.374090745807984,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var50","5. Female children (aged 6-14 years)","na","NA","NA",0.211135764298166,0.104813250041187,0.00570556911484929,0.416565959481483,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var51","6. Female youths (aged 15-17 years)","na","NA","NA",0.120146397837415,0.10276892623948,-0.0812769963218193,0.321569791996649,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var52","seperated_children_calc","na","NA","NA",1.18827913743314,0.158921791676434,0.876798149388754,1.49976012547753,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var53","1. Male infants (aged 0-5 years)","na","NA","NA",0.0275045957444052,0.0256112452085712,-0.0226925224636183,0.0777017139524288,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var54","2. Male children (aged 6-14 years)","na","NA","NA",0.00375834042667666,0.00382877142608827,-0.00374591367349241,0.0112625945268457,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var55","3. Male youths (aged 15-17 years)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var56","4. Female infants (aged 0-5 years)","na","NA","NA",0.00375834042667666,0.00273814838099059,-0.00160833178439156,0.00912501263774488,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var57","5. Female children (aged 6-14 years)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var58","6. Female youths (aged 15-17 years)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var59","unaccompanied_children_calc","na","NA","NA",0.0350212765977586,0.0265802479102881,-0.0170750520065522,0.0871176052020693,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var60","minors_displaced_calc","na","NA","NA",1.2233004140309,0.165374209701471,0.899172919044243,1.54742790901756,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var61","1. Cereals, grains, and tubers (including wheat bread, pasta, rice, couscous, potatoes, etc.)","na","NA","NA",5.86343601637576,0.037435690344433,5.79006341156428,5.93680862118725,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var62","2. Legumes and nuts (including beans, chickpeas, peas, nuts, etc.)","na","NA","NA",4.4090342306111,0.0530045504289457,4.30514722075363,4.51292124046857,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var63","3. Milk and dairy products (including milk, cheese, sour cream, yoghurt, etc.)","na","NA","NA",5.49759935226502,0.0500826620476789,5.39943913840167,5.59575956612836,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var64","4. Eggs, meat, fish (including beef, chicken, lamb, canned fish, fresh fish, etc.)","na","NA","NA",4.74689279736155,0.0525957725308343,4.64380697746205,4.84997861726104,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var65","5. Vegetables and leaves (including onions, lettuce, tomatoes, cucumbers, red peppers, spinach, etc.)","na","NA","NA",5.91999866362283,0.0389666920699454,5.84362535056907,5.99637197667658,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var66","6. Fruits (including bananas, apples, cherries, dates, lemons, apricots, pears, etc.)","na","NA","NA",3.35182085521709,0.0565072271924,3.24106872505376,3.46257298538042,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var67","7. Oil and fat (including vegetable oil, butter, margarine, lard, etc.)","na","NA","NA",5.7927880838891,0.0521576414507106,5.69056098512715,5.89501518265105,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var68","8. Sugar and sweets (including sugar, honey, jam, cakes, cookies, sweets, sugary drinks, etc.)","na","NA","NA",4.94434637275523,0.0566409758678018,4.83333210000514,5.05536064550533,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var69","9. Condiments and spices (including garlic, tomato paste, and small quantities of items from other food groups)","na","NA","NA",6.17230824288487,0.040306075351709,6.09330978683736,6.25130669893238,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var70","What are the top three sources from which your household typically acquires food?",NA,"1. Own production","NA",0.0905705543698508,NA,0.0748922663447477,0.106248842394954,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var1","What are the top three sources from which your household typically acquires food?",NA,"2. Received as food aid through government, UN, NGOs, civil society, etc.","NA",0.0390002049287456,NA,0.0281339544658216,0.0498664553916695,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var2","What are the top three sources from which your household typically acquires food?",NA,"3. Received as gift from friends or relatives","NA",0.0189497470672642,NA,0.0093964913439296,0.0285030027905988,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var3","What are the top three sources from which your household typically acquires food?",NA,"4. Market (purchased with cash) ","NA",0.894693415215383,NA,0.872967640421516,0.91641919000925,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var4","What are the top three sources from which your household typically acquires food?",NA,"5. Market (purchased on credit)","NA",0.254435413435576,NA,0.232706298096363,0.27616452877479,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var5","What are the top three sources from which your household typically acquires food?",NA,"6. Market (purchased with cheque)","NA",0.560136833129048,NA,0.530579139159487,0.589694527098608,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var6","What are the top three sources from which your household typically acquires food?",NA,"7. Work or barter for food","NA",0.0873882040220035,NA,0.0664095870162025,0.108366821027804,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var7","What are the top three sources from which your household typically acquires food?",NA,"8. Gathering, hunting, or fishing","NA",0.0130806521710061,NA,0.00655311494809517,0.019608189393917,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var8","What are the top three sources from which your household typically acquires food?",NA,"9. Borrowing food from relatives, hosts, or external parties","NA",0.00479162219204729,NA,0.000710318440721576,0.00887292594337299,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var9","What are the top three sources from which your household typically acquires food?",NA,"10. Zakat","NA",0.00710515685339111,NA,0.00307806062327378,0.0111322530835084,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var10","What are the top three sources from which your household typically acquires food?",NA,"Other (specify)","NA",0.0300630402778237,NA,0.0161293339076527,0.0439967466479948,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var11","What are the top three sources from which your household typically acquires food?",NA,"Don't know","NA",0.000905090185679701,NA,0,0.00252436313979767,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var12","What are the top three sources from which your household typically acquires food?",NA,"Prefer not to answer","NA",0.000821984372932629,NA,0,0.00243304413973532,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var71","1. Rely on less preferred, less expensive food?","na","NA","NA",1.44168829488298,0.0690827566534408,1.30628857988949,1.57708800987647,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var72","2. Borrow food or rely on help from friends or relatives?","na","NA","NA",0.203005149784706,0.0254251679567025,0.153172736288687,0.252837563280725,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var73","3. Reduce the number of meals eaten per day?","na","NA","NA",1.06849396932807,0.0607800457162472,0.949367268745532,1.18762066991062,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var74","4. Reduce the size of portions or meals?","na","NA","NA",0.941915794371256,0.0614915510551126,0.821394568949729,1.06243701979278,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var75","5. Reduce the quantity consumed by adults so children could eat?","na","NA","NA",0.364191016299078,0.0414330005713943,0.282983827407718,0.445398205190438,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var76","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"1. Yes, crop production","NA",0.119823318301069,NA,0.103329321439728,0.136317315162411,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var110","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"2. Yes, livestock production","NA",0.1403566283409,NA,0.12309553968796,0.157617716993839,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var210","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"3. Yes, fishing/fisheries","NA",0.0393378878739577,NA,0.0272761609733308,0.0513996147745847,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var310","Does your household engage in some form of agricultural production (crop farming, gardening, livestock production, raising animals, fishing, etc.) for income generation or for food consumption?",NA,"No","NA",0.770457490891039,NA,0.748041105184526,0.792873876597553,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"115","Did your household engage in such activities prior to 2011 but had to give them up?",NA,"No","NA",0.912357286769644,NA,0.902199500907528,0.92251507263176,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"215","Did your household engage in such activities prior to 2011 but had to give them up?",NA,"Yes","NA",0.087642713230356,NA,0.0774849273682397,0.0978004990924722,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var77","What types of agricultural activities was your household engaged in?",NA,"1. Crop production","NA",0.435576252953619,NA,0.299236673621025,0.571915832286213,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var111","What types of agricultural activities was your household engaged in?",NA,"2. Livestock production","NA",0.634137139452662,NA,0.503477020602504,0.764797258302819,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var211","What types of agricultural activities was your household engaged in?",NA,"3. Fishing/fisheries","NA",0.0491314365147799,NA,0,0.108540260096757,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var311","What types of agricultural activities was your household engaged in?",NA,"Other (specify)","NA",0,NA,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"116","What year did your household give them up?",NA,"1. 2011","NA",0.302681992337165,NA,0.24683881130374,0.358525173370589,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"216","What year did your household give them up?",NA,"2. 2012","NA",0.0689655172413793,NA,0.038164837643295,0.0997661968394636,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"3","What year did your household give them up?",NA,"3. 2013","NA",0.0689655172413793,NA,0.038164837643295,0.0997661968394636,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"4","What year did your household give them up?",NA,"4. 2014","NA",0.218390804597701,NA,0.168171184706393,0.26861042448901,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"5","What year did your household give them up?",NA,"5. 2015","NA",0.176245210727969,NA,0.129930489377021,0.222559932078917,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"6","What year did your household give them up?",NA,"6. 2016","NA",0.0344827586206897,NA,0.0123037344195869,0.0566617828217924,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"7","What year did your household give them up?",NA,"7. 2017","NA",0.0383141762452107,NA,0.0149818645004931,0.0616464879899283,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"8","What year did your household give them up?",NA,"8. 2018","NA",0.0191570881226054,NA,0.00249513552768209,0.0358190407175286,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"9","What year did your household give them up?",NA,"9. 2019","NA",0.0727969348659004,NA,0.0412174244208024,0.104376445310998,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var78","What were the main challenges that made your household abandon crop production?",NA,"1. Unable to access or afford land","NA",0.355172262031197,NA,0.154308455532727,0.556036068529666,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var112","What were the main challenges that made your household abandon crop production?",NA,"2. Had to leave our land due to displacement","NA",0.25054946840483,NA,0.113503307052464,0.387595629757197,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var212","What were the main challenges that made your household abandon crop production?",NA,"3. Crops stolen/seized/destroyed","NA",0.194879285505568,NA,0.0290651796181217,0.360693391393014,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var312","What were the main challenges that made your household abandon crop production?",NA,"4. Unable to access or afford seeds","NA",0.136809790886499,NA,0,0.277206822618163,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var410","What were the main challenges that made your household abandon crop production?",NA,"5. Unable to access or afford fertilizers and pesticides","NA",0.226438123934652,NA,0.053628550288367,0.399247697580937,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var510","What were the main challenges that made your household abandon crop production?",NA,"6. Unable to access or afford clean water resources","NA",0.109118583311102,NA,0,0.248922185352177,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var610","What were the main challenges that made your household abandon crop production?",NA,"7. Unable to access or afford fuel/tools/machinery","NA",0.194452545324114,NA,0.0303977273080352,0.358507363340193,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var79","What were the main challenges that made your household abandon crop production?",NA,"8. Pests (rats, insects, birds, etc.) and diseases","NA",0,NA,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var81","What were the main challenges that made your household abandon crop production?",NA,"9. Unable to access or afford labor","NA",0.17532093742399,NA,0.0109307446991686,0.33971113014881,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var91","What were the main challenges that made your household abandon crop production?",NA,"10. Unable to access markets, storage and processing facilities","NA",0,NA,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var101","What were the main challenges that made your household abandon crop production?",NA,"11. Not economically viable (i.e., production costs too high compared to benefits)","NA",0.10182274705066,NA,0,0.227322952252692,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var113","What were the main challenges that made your household abandon crop production?",NA,"12. Insecurity","NA",0.289971488866323,NA,0.114797675129583,0.465145302603063,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var121","What were the main challenges that made your household abandon crop production?",NA,"13. Power cuts","NA",0.176214780599236,NA,0.0445702737525612,0.307859287445912,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var13","What were the main challenges that made your household abandon crop production?",NA,"Other (specify)","NA",0.0119867704395353,NA,0,0.0267767536303981,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var80","What were the main challenges that made your household abandon livestock production?
",NA,"1. Animals have died","NA",0.109728321570597,NA,0.0111646122079089,0.208292030933284,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var114","What were the main challenges that made your household abandon livestock production?
",NA,"2. Animals have been affected by diseases","NA",0.0873861333821122,NA,0,0.186070847584397,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var213","What were the main challenges that made your household abandon livestock production?
",NA,"3. Have had to sell or slaughter animals for own consumption","NA",0.334152827678062,NA,0.169649057346223,0.498656598009901,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var313","What were the main challenges that made your household abandon livestock production?
",NA,"4. Lack of access to fodder/animal feed/pasture","NA",0.205321004957526,NA,0.0816487172366144,0.328993292678438,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var411","What were the main challenges that made your household abandon livestock production?
",NA,"5. Lack of access to water","NA",0.069600410829129,NA,0,0.159824989121812,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var511","What were the main challenges that made your household abandon livestock production?
",NA,"6. Lack of veterinary services, vaccines, and medicines","NA",0.147268884180818,NA,0.0294257962850238,0.265111972076613,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var611","What were the main challenges that made your household abandon livestock production?
",NA,"7. Lack of labor to care for animals ","NA",0.333706715768065,NA,0.133085455926376,0.534327975609753,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var710","What were the main challenges that made your household abandon livestock production?
",NA,"8. Animals have been stolen","NA",0.280265854053593,NA,0.125471746067912,0.435059962039274,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var82","What were the main challenges that made your household abandon livestock production?
",NA,"Other (specify)","NA",0.108801660712695,NA,0.0309460384096982,0.186657283015691,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var83","What were the main challenges that made your household abandon fishing/fisheries?",NA,"1. Catches decreased","NA",0.0510249824799508,NA,0,0.156380374152505,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var115","What were the main challenges that made your household abandon fishing/fisheries?",NA,"2. Unable to access markets/sell production","NA",0.0449472889872,NA,0,0.145796739428688,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var214","What were the main challenges that made your household abandon fishing/fisheries?",NA,"3. Insecurity increased","NA",0.854854892011922,NA,0.639586167157699,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var314","What were the main challenges that made your household abandon fishing/fisheries?",NA,"4. Pollution increased","NA",0,NA,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var412","What were the main challenges that made your household abandon fishing/fisheries?",NA,"5. Unable to access or afford fuel","NA",0.0220115604831186,NA,0,0.0645732406270658,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var512","What were the main challenges that made your household abandon fishing/fisheries?",NA,"6. Unable to access or afford equipment","NA",0.0289631532257606,NA,0,0.094712971355904,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var612","What were the main challenges that made your household abandon fishing/fisheries?",NA,"7. Equipment damaged or stolen","NA",0.0403602397120833,NA,0,0.116915718919457,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var711","What were the main challenges that made your household abandon fishing/fisheries?",NA,"8. Unable to access or afford labour","NA",0,NA,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var84","What were the main challenges that made your household abandon fishing/fisheries?",NA,"Other (specify)","NA",0.0315604100400313,NA,0,0.0979814119894611,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var85","How many individuals did your household employ to support production in the last 12 months, including seasonal workers?","na","NA","NA",4.20393791713602,1.49174291173967,1.28017553593336,7.12770029833869,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var86","How much land does your household cultivate in hectares?","na","NA","NA",3162.59437807942,783.579802695189,1626.80618578385,4698.38257037499,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var87","What are the main crops your household grows?",NA,"1. Irrigated wheat","NA",0.0833578115581929,NA,0.041611310974283,0.125104312142103,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var116","What are the main crops your household grows?",NA,"2. Rainfed wheat","NA",0.10240821924014,NA,0.0536614733743141,0.151154965105965,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var215","What are the main crops your household grows?",NA,"3. Barley","NA",0.308318640657641,NA,0.239803005957724,0.376834275357557,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var315","What are the main crops your household grows?",NA,"4. Maize","NA",0.0516226915539076,NA,0.0152284232706748,0.0880169598371403,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var413","What are the main crops your household grows?",NA,"5. Pulses (beans, chickpeas, nuts, etc.)","NA",0.0802316811408157,NA,0.033039700970173,0.127423661311458,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var513","What are the main crops your household grows?",NA,"6. Potatoes or other tubers","NA",0.212273687720141,NA,0.141781646576845,0.282765728863436,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var613","What are the main crops your household grows?",NA,"7. Tomatoes","NA",0.532206776097201,NA,0.454885108848473,0.609528443345929,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var712","What are the main crops your household grows?",NA,"8. Cucumbers","NA",0.286013325062648,NA,0.208071517460797,0.3639551326645,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
