"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"dependent.var21","education_related_expenditure_without_0","NA","NA","NA",140,12.7553364231164,100,150,NA,NA,NA
"dependent.var22","transportation_expenditure_without_0","NA","NA","NA",50,2.55106728462327,50,60,NA,NA,NA
"dependent.var23","mobile_phone_credit_expenditure_without_0","NA","NA","NA",50,0,50,50,NA,NA,NA
"dependent.var24","productive_assets_expenditure_without_0","NA","NA","NA",200,25.5106728462327,150,250,NA,NA,NA
"dependent.var25","debt_repayment_expenditure_without_0","NA","NA","NA",200,0,200,200,NA,NA,NA
"dependent.var26","other_expenditure_without_0","NA","NA","NA",100,25.5106728462327,100,200,NA,NA,NA
"dependent.var27","total_expenditure_without_0","NA","NA","NA",1060,19.1330046346745,1025,1100,NA,NA,NA
"dependent.var28","rental_cost_without_0","NA","NA","NA",400,12.7553364231164,400,450,NA,NA,NA
"dependent.var29","hh_total_debt_without_0","NA","NA","NA",1241.06104467488,127.553364231163,1000,1500,NA,NA,NA
"dependent.var30","bank_withdrawal_amount_without_0","NA","NA","NA",1000,0,1000,1000,NA,NA,NA
"dependent.var31","gvt_salary","NA","NA","NA",1400,38.266009269349,1350,1500,NA,NA,NA
"dependent.var32","gvt_social_benefits","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var33","non_gvt_salary","NA","NA","NA",1000,0,1000,1000,NA,NA,NA
"dependent.var34","casual_labour","NA","NA","NA",500,76.5320185386981,300,600,NA,NA,NA
"dependent.var35","own_business_income","NA","NA","NA",1300,127.553364231163,1000,1500,NA,NA,NA
"dependent.var36","remittances","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var37","family_support","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var38","humanitarian_assistance","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var39","zakat","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var40","income_other","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var41","total_income","NA","NA","NA",1700,51.0213456924654,1600,1800,NA,NA,NA
"dependent.var42","food_expenditure","NA","NA","NA",500,0,500,500,NA,NA,NA
"dependent.var43","rent_expenditure","NA","NA","NA",400,12.7553364231164,400,450,NA,NA,NA
"dependent.var44","shelter_maintenance_expenditure","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var45","water_expenditure","NA","NA","NA",35,2.55106728462327,30,40,NA,NA,NA
"dependent.var46","nfi_expenditure","NA","NA","NA",50,0,50,50,NA,NA,NA
"dependent.var47","utilities_expenditure","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var48","fuel_expenditure","NA","NA","NA",60,2.55106728462327,50,60,NA,NA,NA
"dependent.var49","health_related_expenditure","NA","NA","NA",70,9.7230764342686,50,88.1137592601932,NA,NA,NA
"dependent.var50","education_related_expenditure","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var51","transportation_expenditure","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var52","mobile_phone_credit_expenditure","NA","NA","NA",50,0,50,50,NA,NA,NA
"dependent.var53","productive_assets_expenditure","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var54","debt_repayment_expenditure","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var55","other_expenditure","NA","NA","NA",0,0,0,0,NA,NA,NA
"dependent.var56","total_expenditure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dependent.var57","rental_cost","NA","NA","NA",400,12.7553364231164,400,450,NA,NA,NA
"dependent.var58","hh_total_debt","NA","NA","NA",1035.46716943798,178.574709923629,800,1500,NA,NA,NA
"dependent.var59","bank_withdrawal_amount","NA","NA","NA",1000,0,1000,1000,NA,NA,NA
"dependent.var60","gvt_salary_without_0","displacement_status",NA,"idp",1300,25.5106728462327,1250,1350,NA,NA,NA
"dependent.var1","gvt_salary_without_0","displacement_status",NA,"non_displaced",1500,25.5106728462327,1450,1550,NA,NA,NA
"dependent.var2","gvt_salary_without_0","displacement_status",NA,"returnee",1200,25.5106728462327,1150,1250,NA,NA,NA
"dependent.var61","gvt_social_benefits_without_0","displacement_status",NA,"idp",500,12.7553364231164,475,525,NA,NA,NA
"dependent.var110","gvt_social_benefits_without_0","displacement_status",NA,"non_displaced",600,51.0213456924654,500,700,NA,NA,NA
"dependent.var210","gvt_social_benefits_without_0","displacement_status",NA,"returnee",500,25.5106728462327,450,550,NA,NA,NA
"dependent.var62","non_gvt_salary_without_0","displacement_status",NA,"non_displaced",1000,51.0213456924654,900,1100,NA,NA,NA
"dependent.var111","non_gvt_salary_without_0","displacement_status",NA,"idp",900,51.0213456924654,800,1000,NA,NA,NA
"dependent.var211","non_gvt_salary_without_0","displacement_status",NA,"returnee",950,51.0213456924654,850,1050,NA,NA,NA
"dependent.var63","casual_labour_without_0","displacement_status",NA,"non_displaced",700,127.553364231163,450,950,NA,NA,NA
"dependent.var112","casual_labour_without_0","displacement_status",NA,"idp",600,102.042691384931,400,800,NA,NA,NA
"dependent.var212","casual_labour_without_0","displacement_status",NA,"returnee",500,140.30870065428,225,775,NA,NA,NA
"dependent.var64","own_business_income_without_0","displacement_status",NA,"returnee",900,612.256148309585,-300,2100,NA,NA,NA
"dependent.var113","own_business_income_without_0","displacement_status",NA,"non_displaced",1700,127.553364231163,1450,1950,NA,NA,NA
"dependent.var213","own_business_income_without_0","displacement_status",NA,"idp",1100,153.064037077396,800,1400,NA,NA,NA
"dependent.var65","remittances_without_0","displacement_status",NA,"non_displaced",1000,331.638747001025,350,1650,NA,NA,NA
"dependent.var114","remittances_without_0","displacement_status",NA,"returnee",600,63.7766821155817,475,725,NA,NA,NA
"dependent.var214","remittances_without_0","displacement_status",NA,"idp",1500,255.106728462327,1000,2000,NA,NA,NA
"dependent.var66","family_support_without_0","displacement_status",NA,"idp",500,51.0213456924654,400,600,NA,NA,NA
"dependent.var115","family_support_without_0","displacement_status",NA,"non_displaced",300,51.0213456924654,200,400,NA,NA,NA
"dependent.var215","family_support_without_0","displacement_status",NA,"returnee",200,76.5320185386981,50,350,NA,NA,NA
"dependent.var67","humanitarian_assistance_without_0","displacement_status",NA,"non_displaced",200,89.2873549618145,25,375,NA,NA,NA
"dependent.var116","humanitarian_assistance_without_0","displacement_status",NA,"idp",200,12.7553364231164,175,225,NA,NA,NA
"dependent.var216","humanitarian_assistance_without_0","displacement_status",NA,"returnee",200,76.5320185386981,50,350,NA,NA,NA
"dependent.var68","zakat_without_0","displacement_status",NA,"non_displaced",200,38.266009269349,125,275,NA,NA,NA
"dependent.var117","zakat_without_0","displacement_status",NA,"idp",230,38.266009269349,155,305,NA,NA,NA
"dependent.var217","zakat_without_0","displacement_status",NA,"returnee",250,76.5320185386981,100,400,NA,NA,NA
"dependent.var69","income_other_without_0","displacement_status",NA,"returnee",600,344.394083424141,-74.9999999999999,1275,NA,NA,NA
"dependent.var118","income_other_without_0","displacement_status",NA,"idp",700,127.553364231163,450,950,NA,NA,NA
"dependent.var218","income_other_without_0","displacement_status",NA,"non_displaced",1000,637.766821155818,-250,2250,NA,NA,NA
"dependent.var70","total_income_without_0","displacement_status",NA,"idp",1500,25.5106728462327,1450,1550,NA,NA,NA
"dependent.var119","total_income_without_0","displacement_status",NA,"non_displaced",1800,51.0213456924654,1700,1900,NA,NA,NA
"dependent.var219","total_income_without_0","displacement_status",NA,"returnee",1400,51.0213456924654,1300,1500,NA,NA,NA
"dependent.var71","food_expenditure_without_0","displacement_status",NA,"idp",500,12.7553364231164,475,525,NA,NA,NA
"dependent.var120","food_expenditure_without_0","displacement_status",NA,"non_displaced",500,0,500,500,NA,NA,NA
"dependent.var220","food_expenditure_without_0","displacement_status",NA,"returnee",500,0,500,500,NA,NA,NA
"dependent.var72","rent_expenditure_without_0","displacement_status",NA,"idp",450,25.5106728462327,400,500,NA,NA,NA
"dependent.var121","rent_expenditure_without_0","displacement_status",NA,"non_displaced",400,38.266009269349,325,475,NA,NA,NA
"dependent.var221","rent_expenditure_without_0","displacement_status",NA,"returnee",400,12.7553364231164,375,425,NA,NA,NA
"dependent.var73","shelter_maintenance_expenditure_without_0","displacement_status",NA,"idp",100,0,100,100,NA,NA,NA
"dependent.var122","shelter_maintenance_expenditure_without_0","displacement_status",NA,"non_displaced",100,5.10213456924654,90,110,NA,NA,NA
"dependent.var222","shelter_maintenance_expenditure_without_0","displacement_status",NA,"returnee",180,38.266009269349,105,255,NA,NA,NA
"dependent.var74","water_expenditure_without_0","displacement_status",NA,"idp",50,0,50,50,NA,NA,NA
"dependent.var123","water_expenditure_without_0","displacement_status",NA,"non_displaced",60,2.55106728462327,55,65,NA,NA,NA
"dependent.var223","water_expenditure_without_0","displacement_status",NA,"returnee",50,0,50,50,NA,NA,NA
"dependent.var75","nfi_expenditure_without_0","displacement_status",NA,"idp",60,2.04085382769862,56,64,NA,NA,NA
"dependent.var124","nfi_expenditure_without_0","displacement_status",NA,"non_displaced",70,3.06128074154792,64,76,NA,NA,NA
"dependent.var224","nfi_expenditure_without_0","displacement_status",NA,"returnee",60,5.10213456924654,50,70,NA,NA,NA
"dependent.var76","utilities_expenditure_without_0","displacement_status",NA,"idp",30,3.82660092693491,22.5,37.5,NA,NA,NA
"dependent.var125","utilities_expenditure_without_0","displacement_status",NA,"non_displaced",40,2.55106728462327,35,45,NA,NA,NA
"dependent.var225","utilities_expenditure_without_0","displacement_status",NA,"returnee",30,2.55106728462327,25,35,NA,NA,NA
"dependent.var77","fuel_expenditure_without_0","displacement_status",NA,"idp",50,2.55106728462327,45,55,NA,NA,NA
"dependent.var126","fuel_expenditure_without_0","displacement_status",NA,"non_displaced",60,1.27553364231164,57.5,62.5,NA,NA,NA
"dependent.var226","fuel_expenditure_without_0","displacement_status",NA,"returnee",50,2.55106728462327,45,55,NA,NA,NA
"dependent.var78","health_related_expenditure_without_0","displacement_status",NA,"idp",120,6.37766821155818,107.5,132.5,NA,NA,NA
"dependent.var127","health_related_expenditure_without_0","displacement_status",NA,"non_displaced",150,5.10213456924654,140,160,NA,NA,NA
"dependent.var227","health_related_expenditure_without_0","displacement_status",NA,"returnee",140,12.7553364231164,115,165,NA,NA,NA
"dependent.var79","education_related_expenditure_without_0","displacement_status",NA,"idp",150,0,150,150,NA,NA,NA
"dependent.var128","education_related_expenditure_without_0","displacement_status",NA,"non_displaced",140,12.7553364231164,115,165,NA,NA,NA
"dependent.var228","education_related_expenditure_without_0","displacement_status",NA,"returnee",100,12.7553364231164,75,125,NA,NA,NA
"dependent.var80","transportation_expenditure_without_0","displacement_status",NA,"non_displaced",50,2.55106728462327,45,55,NA,NA,NA
"dependent.var129","transportation_expenditure_without_0","displacement_status",NA,"returnee",50,2.55106728462327,45,55,NA,NA,NA
"dependent.var229","transportation_expenditure_without_0","displacement_status",NA,"idp",60,10.2042691384931,40,80,NA,NA,NA
"dependent.var81","mobile_phone_credit_expenditure_without_0","displacement_status",NA,"idp",50,0,50,50,NA,NA,NA
"dependent.var130","mobile_phone_credit_expenditure_without_0","displacement_status",NA,"non_displaced",50,0,50,50,NA,NA,NA
"dependent.var230","mobile_phone_credit_expenditure_without_0","displacement_status",NA,"returnee",50,0,50,50,NA,NA,NA
"dependent.var82","productive_assets_expenditure_without_0","displacement_status",NA,"non_displaced",200,43.3681438385956,115,285,NA,NA,NA
"dependent.var131","productive_assets_expenditure_without_0","displacement_status",NA,"returnee",70,7.65320185386981,55,85,NA,NA,NA
"dependent.var231","productive_assets_expenditure_without_0","displacement_status",NA,"idp",100,12.7553364231164,75,125,NA,NA,NA
"dependent.var83","debt_repayment_expenditure_without_0","displacement_status",NA,"idp",200,0,200,200,NA,NA,NA
"dependent.var132","debt_repayment_expenditure_without_0","displacement_status",NA,"non_displaced",200,0,200,200,NA,NA,NA
"dependent.var232","debt_repayment_expenditure_without_0","displacement_status",NA,"returnee",200,26.7862064885443,147.5,252.5,NA,NA,NA
"dependent.var84","other_expenditure_without_0","displacement_status",NA,"non_displaced",100,25.5106728462327,50,150,NA,NA,NA
"dependent.var133","other_expenditure_without_0","displacement_status",NA,"idp",100,17.8574709923629,65,135,NA,NA,NA
"dependent.var233","other_expenditure_without_0","displacement_status",NA,"returnee",200,237.249257469964,-265,665,NA,NA,NA
"dependent.var85","total_expenditure_without_0","displacement_status",NA,"idp",1180,14.030870065428,1152.5,1207.5,NA,NA,NA
"dependent.var134","total_expenditure_without_0","displacement_status",NA,"non_displaced",1060,20.4085382769862,1020,1100,NA,NA,NA
"dependent.var234","total_expenditure_without_0","displacement_status",NA,"returnee",980,25.5106728462327,930,1030,NA,NA,NA
"dependent.var86","rental_cost_without_0","displacement_status",NA,"idp",450,12.7553364231164,425,475,NA,NA,NA
"dependent.var135","rental_cost_without_0","displacement_status",NA,"non_displaced",400,38.266009269349,325,475,NA,NA,NA
"dependent.var235","rental_cost_without_0","displacement_status",NA,"returnee",400,12.7553364231164,375,425,NA,NA,NA
"dependent.var87","hh_total_debt_without_0","displacement_status",NA,"idp",1000,155.615104362019,695,1305,NA,NA,NA
"dependent.var136","hh_total_debt_without_0","displacement_status",NA,"non_displaced",1500,127.553364231163,1250,1750,NA,NA,NA
"dependent.var236","hh_total_debt_without_0","displacement_status",NA,"returnee",900,198.983248200615,510,1290,NA,NA,NA
"dependent.var88","bank_withdrawal_amount_without_0","displacement_status",NA,"non_displaced",1000,0,1000,1000,NA,NA,NA
"dependent.var137","bank_withdrawal_amount_without_0","displacement_status",NA,"idp",1000,0,1000,1000,NA,NA,NA
"dependent.var237","bank_withdrawal_amount_without_0","displacement_status",NA,"returnee",1000,0,1000,1000,NA,NA,NA
"dependent.var89","gvt_salary","displacement_status",NA,"idp",1300,25.5106728462327,1250,1350,NA,NA,NA
"dependent.var138","gvt_salary","displacement_status",NA,"non_displaced",1450,25.5106728462327,1400,1500,NA,NA,NA
"dependent.var238","gvt_salary","displacement_status",NA,"returnee",1200,25.5106728462327,1150,1250,NA,NA,NA
"dependent.var90","gvt_social_benefits","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var139","gvt_social_benefits","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var239","gvt_social_benefits","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var91","non_gvt_salary","displacement_status",NA,"non_displaced",1000,51.0213456924654,900,1100,NA,NA,NA
"dependent.var140","non_gvt_salary","displacement_status",NA,"idp",800,63.7766821155817,675,925,NA,NA,NA
"dependent.var240","non_gvt_salary","displacement_status",NA,"returnee",900,51.0213456924654,800,1000,NA,NA,NA
"dependent.var92","casual_labour","displacement_status",NA,"idp",500,76.5320185386981,350,650,NA,NA,NA
"dependent.var141","casual_labour","displacement_status",NA,"non_displaced",500,89.2873549618145,325,675,NA,NA,NA
"dependent.var241","casual_labour","displacement_status",NA,"returnee",500,76.5320185386981,350,650,NA,NA,NA
"dependent.var93","own_business_income","displacement_status",NA,"returnee",800,382.660092693491,50,1550,NA,NA,NA
"dependent.var142","own_business_income","displacement_status",NA,"non_displaced",1400,127.553364231163,1150,1650,NA,NA,NA
"dependent.var242","own_business_income","displacement_status",NA,"idp",700,127.553364231163,450,950,NA,NA,NA
"dependent.var94","remittances","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var143","remittances","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var243","remittances","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var95","family_support","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var144","family_support","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var244","family_support","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var96","humanitarian_assistance","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var145","humanitarian_assistance","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var245","humanitarian_assistance","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var97","zakat","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var146","zakat","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var246","zakat","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var98","income_other","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var147","income_other","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var247","income_other","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var99","total_income","displacement_status",NA,"idp",1500,12.7553364231164,1475,1525,NA,NA,NA
"dependent.var148","total_income","displacement_status",NA,"non_displaced",1800,38.266009269349,1725,1875,NA,NA,NA
"dependent.var248","total_income","displacement_status",NA,"returnee",1300,76.5320185386981,1150,1450,NA,NA,NA
"dependent.var100","food_expenditure","displacement_status",NA,"idp",500,12.7553364231164,475,525,NA,NA,NA
"dependent.var149","food_expenditure","displacement_status",NA,"non_displaced",500,0,500,500,NA,NA,NA
"dependent.var249","food_expenditure","displacement_status",NA,"returnee",500,0,500,500,NA,NA,NA
"dependent.var101","rent_expenditure","displacement_status",NA,"idp",450,12.7553364231164,425,475,NA,NA,NA
"dependent.var150","rent_expenditure","displacement_status",NA,"non_displaced",400,38.266009269349,325,475,NA,NA,NA
"dependent.var250","rent_expenditure","displacement_status",NA,"returnee",400,12.7553364231164,375,425,NA,NA,NA
"dependent.var102","shelter_maintenance_expenditure","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var151","shelter_maintenance_expenditure","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var251","shelter_maintenance_expenditure","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var103","water_expenditure","displacement_status",NA,"idp",30,1.27553364231164,27.5,32.5,NA,NA,NA
"dependent.var152","water_expenditure","displacement_status",NA,"non_displaced",35,2.55106728462327,30,40,NA,NA,NA
"dependent.var252","water_expenditure","displacement_status",NA,"returnee",35,5.10213456924654,25,45,NA,NA,NA
"dependent.var104","nfi_expenditure","displacement_status",NA,"idp",50,1.27553364231164,47.5,52.5,NA,NA,NA
"dependent.var153","nfi_expenditure","displacement_status",NA,"non_displaced",50,2.55106728462327,45,55,NA,NA,NA
"dependent.var253","nfi_expenditure","displacement_status",NA,"returnee",50,2.55106728462327,45,55,NA,NA,NA
"dependent.var105","utilities_expenditure","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var154","utilities_expenditure","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var254","utilities_expenditure","displacement_status",NA,"returnee",10,2.55106728462327,5,15,NA,NA,NA
"dependent.var106","fuel_expenditure","displacement_status",NA,"idp",50,0,50,50,NA,NA,NA
"dependent.var155","fuel_expenditure","displacement_status",NA,"non_displaced",60,1.27553364231164,57.5,62.5,NA,NA,NA
"dependent.var255","fuel_expenditure","displacement_status",NA,"returnee",50,0,50,50,NA,NA,NA
"dependent.var107","health_related_expenditure","displacement_status",NA,"idp",50,5.10213456924654,40,60,NA,NA,NA
"dependent.var156","health_related_expenditure","displacement_status",NA,"non_displaced",75,11.4798027808047,52.5,97.5,NA,NA,NA
"dependent.var256","health_related_expenditure","displacement_status",NA,"returnee",50,5.10213456924654,40,60,NA,NA,NA
"dependent.var108","education_related_expenditure","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var157","education_related_expenditure","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var257","education_related_expenditure","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var109","transportation_expenditure","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var158","transportation_expenditure","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var258","transportation_expenditure","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var159","mobile_phone_credit_expenditure","displacement_status",NA,"idp",50,0,50,50,NA,NA,NA
"dependent.var160","mobile_phone_credit_expenditure","displacement_status",NA,"non_displaced",50,0,50,50,NA,NA,NA
"dependent.var259","mobile_phone_credit_expenditure","displacement_status",NA,"returnee",50,2.55106728462327,45,55,NA,NA,NA
"dependent.var161","productive_assets_expenditure","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var162","productive_assets_expenditure","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var260","productive_assets_expenditure","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var163","debt_repayment_expenditure","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var164","debt_repayment_expenditure","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var261","debt_repayment_expenditure","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var165","other_expenditure","displacement_status",NA,"idp",0,0,0,0,NA,NA,NA
"dependent.var166","other_expenditure","displacement_status",NA,"non_displaced",0,0,0,0,NA,NA,NA
"dependent.var262","other_expenditure","displacement_status",NA,"returnee",0,0,0,0,NA,NA,NA
"dependent.var167","total_expenditure",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dependent.var168","rental_cost","displacement_status",NA,"idp",450,12.7553364231164,425,475,NA,NA,NA
"dependent.var169","rental_cost","displacement_status",NA,"non_displaced",400,38.266009269349,325,475,NA,NA,NA
"dependent.var263","rental_cost","displacement_status",NA,"returnee",400,12.7553364231164,375,425,NA,NA,NA
"dependent.var170","hh_total_debt","displacement_status",NA,"idp",1000,178.574709923629,650,1350,NA,NA,NA
"dependent.var171","hh_total_debt","displacement_status",NA,"non_displaced",1200,178.574709923629,850,1550,NA,NA,NA
"dependent.var264","hh_total_debt","displacement_status",NA,"returnee",750,191.330046346745,375,1125,NA,NA,NA
"dependent.var172","bank_withdrawal_amount","displacement_status",NA,"non_displaced",1000,0,1000,1000,NA,NA,NA
"dependent.var173","bank_withdrawal_amount","displacement_status",NA,"idp",1000,0,1000,1000,NA,NA,NA
"dependent.var265","bank_withdrawal_amount","displacement_status",NA,"returnee",1000,0,1000,1000,NA,NA,NA
