"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"35","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","Medium damage","2018",0.131876293529059,NA,0.0958092086242739,0.167943378433844,"displacement_status","returnee",3.21568952628035e-07
"45","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","No damage / negligible damage","2018",0.399212906289444,NA,0.346084114572695,0.452341698006193,"displacement_status","returnee",3.21568952628035e-07
"55","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","Destroyed (shelter needs to be reconstructed)","2018",0.021875592134583,NA,0.00535146883907735,0.0383997154300887,"displacement_status","returnee",3.21568952628035e-07
"65","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","Heavy damage (shelter is not livable without repairs)","2019",0.0185787229441056,NA,0.00421319117762284,0.0329442547105883,"displacement_status","returnee",3.21568952628035e-07
"75","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","Light damage (repairs needed, but shelter is livable)","2019",0.323771486469545,NA,0.274589592987444,0.372953379951646,"displacement_status","returnee",3.21568952628035e-07
"85","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","Medium damage","2019",0.0718627966395557,NA,0.0450630457252457,0.0986625475538658,"displacement_status","returnee",3.21568952628035e-07
"92","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","No damage / negligible damage","2019",0.5828491655579,NA,0.532354507278784,0.633343823837016,"displacement_status","returnee",3.21568952628035e-07
"102","Question for enumerator: How would you describe the overall condition of this household's shelter?","MSNA year","Destroyed (shelter needs to be reconstructed)","2019",0.00293782838889365,NA,0.00117748800245409,0.0046981687753332,"displacement_status","returnee",3.21568952628035e-07
"115","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Don't know","2018",0.00735682238410653,NA,0.00262679537765495,0.0120868493905581,"displacement_status","idp",0.00229866884134367
"26","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Prefer not to answer","2018",0.0140938152671113,NA,0.00644046352798205,0.0217471670062405,"displacement_status","idp",0.00229866884134367
"36","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","No","2018",0.837145839142478,NA,0.813049669252962,0.861242009031995,"displacement_status","idp",0.00229866884134367
"46","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been recently evicted","2018",0.0676339061054699,NA,0.0534031392079613,0.0818646730029784,"displacement_status","idp",0.00229866884134367
"56","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been threatened with eviction","2018",0.0737696171008339,NA,0.0549413943118489,0.092597839889819,"displacement_status","idp",0.00229866884134367
"66","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Don't know","2019",0.00763865578212942,NA,0.00107672576767192,0.0142005857965869,"displacement_status","idp",0.00229866884134367
"76","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Prefer not to answer","2019",0.00929295591404073,NA,0.00259647203617499,0.0159894397919065,"displacement_status","idp",0.00229866884134367
"86","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","No","2019",0.899665464946102,NA,0.88153719525981,0.917793734632394,"displacement_status","idp",0.00229866884134367
"93","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been recently evicted","2019",0.0431805470780356,NA,0.0337451718296086,0.0526159223264625,"displacement_status","idp",0.00229866884134367
"103","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been threatened with eviction","2019",0.0402223762796923,NA,0.0269495661798362,0.0534951863795484,"displacement_status","idp",0.00229866884134367
"116","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Don't know","2018",0.00570378671223266,NA,-0.000348785394243345,0.0117563588187087,"displacement_status","non_displaced",1.83000757235425e-08
"27","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Prefer not to answer","2018",0.0124620206317128,NA,0.00524606862634455,0.019677972637081,"displacement_status","non_displaced",1.83000757235425e-08
"37","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","No","2018",0.908116718243109,NA,0.883383587817812,0.932849848668405,"displacement_status","non_displaced",1.83000757235425e-08
"47","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been recently evicted","2018",0.0513369246455775,NA,0.0330745479897153,0.0695993013014396,"displacement_status","non_displaced",1.83000757235425e-08
"57","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been threatened with eviction","2018",0.0223805497673683,NA,0.00733816706951801,0.0374229324652186,"displacement_status","non_displaced",1.83000757235425e-08
"67","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Don't know","2019",0.00730978203497535,NA,0.00101941259887385,0.0136001514710769,"displacement_status","non_displaced",1.83000757235425e-08
"77","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Prefer not to answer","2019",0.000559955735568838,NA,-0.000243111911039821,0.0013630233821775,"displacement_status","non_displaced",1.83000757235425e-08
"87","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","No","2019",0.971280396162161,NA,0.961245706463888,0.981315085860434,"displacement_status","non_displaced",1.83000757235425e-08
"94","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been recently evicted","2019",0.012474018423568,NA,0.00645141510512594,0.0184966217420101,"displacement_status","non_displaced",1.83000757235425e-08
"104","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been threatened with eviction","2019",0.00837584764372673,NA,0.00330062639030968,0.0134510688971438,"displacement_status","non_displaced",1.83000757235425e-08
"117","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Don't know","2018",0.00136951093397683,NA,-0.000649433694452398,0.00338845556240607,"displacement_status","returnee",5.26191210371581e-10
"28","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Prefer not to answer","2018",0.00392642211808834,NA,0.000605113819687982,0.0072477304164887,"displacement_status","returnee",5.26191210371581e-10
"38","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","No","2018",0.859088068782152,NA,0.828058404739142,0.890117732825163,"displacement_status","returnee",5.26191210371581e-10
"48","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been recently evicted","2018",0.103274481193353,NA,0.0790938074897816,0.127455154896924,"displacement_status","returnee",5.26191210371581e-10
"58","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been threatened with eviction","2018",0.0323415169724297,NA,0.012226425278435,0.0524566086664244,"displacement_status","returnee",5.26191210371581e-10
"68","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Don't know","2019",0.0101171229636213,NA,-0.00174118488852042,0.0219754308157631,"displacement_status","returnee",5.26191210371581e-10
"78","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","No","2019",0.968031090042987,NA,0.950193514219703,0.985868665866271,"displacement_status","returnee",5.26191210371581e-10
"88","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been recently evicted","2019",0.00413566486874958,NA,0.000731544633211019,0.00753978510428815,"displacement_status","returnee",5.26191210371581e-10
"95","Has your household experienced eviction or the threat of eviction within the past 6 months?","MSNA year","Yes, have been threatened with eviction","2019",0.0177161221246421,NA,0.00460365119878034,0.0308285930505039,"displacement_status","returnee",5.26191210371581e-10
"118","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Bottled water","2018",0.418944181517658,NA,0.38463178892788,0.453256574107436,"displacement_status","idp",2.0164206529691e-12
"29","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Other (specify)","2018",0.00144129831984338,NA,-0.000191188952713925,0.00307378559240069,"displacement_status","idp",2.0164206529691e-12
"39","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Protected well (e.g., in your house or in the mosque)","2018",0.0446716896614186,NA,0.0305220063081047,0.0588213730147325,"displacement_status","idp",2.0164206529691e-12
"49","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Public network (connected to the shelter)","2018",0.465004441691443,NA,0.43111186291335,0.498897020469536,"displacement_status","idp",2.0164206529691e-12
"59","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Tap accessible to the public  ","2018",0.0364436068345791,NA,0.0242306679257351,0.0486565457434232,"displacement_status","idp",2.0164206529691e-12
"69","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Rainwater","2018",0.00314270934123857,NA,0.00108141992288537,0.00520399875959177,"displacement_status","idp",2.0164206529691e-12
"79","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Unprotected well","2018",0.00315918739666155,NA,-0.000997359261358442,0.00731573405468154,"displacement_status","idp",2.0164206529691e-12
"89","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Water trucking","2018",0.0271928852371579,NA,0.0168100085942397,0.0375757618800762,"displacement_status","idp",2.0164206529691e-12
"96","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Bottled water","2019",0.294052532877557,NA,0.266207395411557,0.321897670343557,"displacement_status","idp",2.0164206529691e-12
"105","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Don't know","2019",0.00101340440050093,NA,-0.000423928819825368,0.00245073762082722,"displacement_status","idp",2.0164206529691e-12
"11","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Other (specify)","2019",0.00198982716362029,NA,-0.000827929276381288,0.00480758360362186,"displacement_status","idp",2.0164206529691e-12
"12","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Protected well (e.g., in your house or in the mosque)","2019",0.0480500026138364,NA,0.0331335020131099,0.0629665032145628,"displacement_status","idp",2.0164206529691e-12
"13","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Public network (connected to the shelter)","2019",0.553109200414324,NA,0.522694864219365,0.583523536609282,"displacement_status","idp",2.0164206529691e-12
"14","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Tap accessible to the public  ","2019",0.0120642553961849,NA,0.00598794782116896,0.0181405629712008,"displacement_status","idp",2.0164206529691e-12
"15","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Rainwater","2019",0.00112097030588585,NA,-0.0010759356914066,0.00331787630317831,"displacement_status","idp",2.0164206529691e-12
"16","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Unprotected well","2019",0.0110085230587003,NA,0.0056715426836425,0.0163455034337581,"displacement_status","idp",2.0164206529691e-12
"17","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Water trucking","2019",0.0775912837693903,NA,0.0639540760248498,0.0912284915139308,"displacement_status","idp",2.0164206529691e-12
"119","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Bottled water","2018",0.601798558912791,NA,0.561075591144255,0.642521526681326,"displacement_status","non_displaced",6.23511951859282e-38
"210","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Other (specify)","2018",0.00187997242316365,NA,0.000179671368245721,0.00358027347808157,"displacement_status","non_displaced",6.23511951859282e-38
"310","What was the main source of drinking water used by members of this household over the past 30 days?","MSNA year","Protected well (e.g., in your house or in the mosque)","2018",0.107059863884754,NA,0.0784189307234299,0.135700797046078,"displacement_status","non_displaced",6.23511951859282e-38
